SMILES,measurement_type,measurement_value,Kinase_name
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCC(O)CC4)cc3)n2)cc1,pIC50,6.83,JAK1
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCC(O)CC4)cc3)n2)cc1,pIC50,6.83,JAK3
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,pIC50,8.4,JAK2
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,pIC50,6.45,JAK1
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,pIC50,6.45,JAK3
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCC(O)CC4)c3)n2)cc1,pIC50,7.92,JAK2
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCC(O)CC4)c3)n2)cc1,pIC50,6.2,JAK1
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCC(O)CC4)c3)n2)cc1,pIC50,6.2,JAK3
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCCC4)c3)n2)cc1,pIC50,8.22,JAK2
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCCC4)c3)n2)cc1,pIC50,6.96,JAK1
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCCC4)c3)n2)cc1,pIC50,6.96,JAK3
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCOCC4)c3)n2)cc1,pIC50,8.1,JAK2
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCOCC4)c3)n2)cc1,pIC50,6.03,JAK1
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCOCC4)c3)n2)cc1,pIC50,6.03,JAK3
CS(=O)(=O)Nc1cccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)c1,pIC50,9.66,JAK2
CS(=O)(=O)OCC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,pIC50,9.22,JAK1
CS(=O)(=O)OCC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,pIC50,9.22,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc5c(c4)CCNCC5)nc23)c(OCC(F)F)c1,pIC50,7.21,JAK2
CS(=O)(=O)c1ccc(OCC(F)F)c(-c2cccn3nc(Nc4ccc5c(c4)CCNCC5)nc23)c1,pIC50,6.22,JAK2
CS(=O)(=O)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,7.38,JAK2
CS(=O)(=O)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.49,JAK1
CS(=O)(=O)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.19,TYK2
CS(=O)(=O)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.28,JAK3
CS(=O)(=O)c1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.06,JAK2
CS(=O)(=O)c1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.11,JAK1
CS(=O)(=O)c1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.06,TYK2
CS(=O)(=O)c1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.15,JAK3
CS(=O)(=O)c1ccc(Nc2nn(C(CC#N)C3CC3)cc2C(N)=O)cc1,pIC50,8.1,JAK2
CS(=O)(=O)c1ccc(Nc2nn(C(CC#N)C3CC3)cc2C(N)=O)cc1,pIC50,9,JAK1
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CC(C#N)C3)cc2C(N)=O)cc1,pIC50,6.9,JAK2
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CC(C#N)C3)cc2C(N)=O)cc1,pIC50,7.89,JAK1
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCC4(CC3)OCCO4)cc2C(N)=O)cc1,pIC50,6.69,JAK2
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCC4(CC3)OCCO4)cc2C(N)=O)cc1,pIC50,7.72,JAK1
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCCCC3)cc2C(N)=O)cc1,pIC50,6.71,JAK2
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCCCC3)cc2C(N)=O)cc1,pIC50,7.7,JAK1
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)CC#N)CC3)cc2C(N)=O)cc1,pIC50,8,JAK2
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)CC#N)CC3)cc2C(N)=O)cc1,pIC50,9.22,JAK1
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCOCC3)cc2C(N)=O)cc1,pIC50,6.74,JAK2
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCOCC3)cc2C(N)=O)cc1,pIC50,7.66,JAK1
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CN(C(=O)Nc4cc(F)ccc4F)C3)cc2C(N)=O)cc1,pIC50,6.63,JAK2
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CN(C(=O)Nc4cc(F)ccc4F)C3)cc2C(N)=O)cc1,pIC50,7.72,JAK1
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CN(C(=O)OC4CCCC4)C3)cc2C(N)=O)cc1,pIC50,6.88,JAK2
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CN(C(=O)OC4CCCC4)C3)cc2C(N)=O)cc1,pIC50,8.22,JAK1
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CN(C(=O)OC4CCOC4)C3)cc2C(N)=O)cc1,pIC50,6.66,JAK2
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CN(C(=O)OC4CCOC4)C3)cc2C(N)=O)cc1,pIC50,7.66,JAK1
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CN(C(=O)OC4CCOCC4)C3)cc2C(N)=O)cc1,pIC50,6.55,JAK2
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CN(C(=O)OC4CCOCC4)C3)cc2C(N)=O)cc1,pIC50,7.13,JAK1
CS(=O)(=O)c1ccc(Nc2nn(C3CCC(N4CC5(CCC5)C4)CC3C#N)cc2C(N)=O)cc1,pIC50,8.3,JAK2
CS(=O)(=O)c1ccc(Nc2nn(C3CCC(N4CC5(CCC5)C4)CC3C#N)cc2C(N)=O)cc1,pIC50,9.6,JAK1
CS(=O)(=O)c1ccc(Nc2nn(C3CCC(O)CC3C#N)cc2C(N)=O)cc1,pIC50,8.52,JAK2
CS(=O)(=O)c1ccc(Nc2nn(C3CCC(O)CC3C#N)cc2C(N)=O)cc1,pIC50,10,JAK1
CS(=O)(=O)c1ccc(Nc2nn(C3CCCC3C#N)cc2C(N)=O)cc1,pIC50,7.96,JAK2
CS(=O)(=O)c1ccc(Nc2nn(C3CCCC3C#N)cc2C(N)=O)cc1,pIC50,9.3,JAK1
CS(=O)(=O)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1,pIC50,8.52,JAK2
CS(=O)(=O)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1,pIC50,9.6,JAK1
CS(=O)(=O)c1ccc(Nc2nn(C3CCOCC3)cc2C(N)=O)cc1,pIC50,7.22,JAK2
CS(=O)(=O)c1ccc(Nc2nn(C3CCOCC3)cc2C(N)=O)cc1,pIC50,7.66,JAK1
CS(=O)(=O)c1ccc(Nc2nn(C3CCOCC3)cc2C(N)=O)cc1,pIC50,7.22,TYK2
CS(=O)(=O)c1ccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)cc1,pIC50,9.66,JAK2
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4ccc(CN5CCOCC5)cc4)nn23)cc1,pIC50,8.96,JAK2
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4ccc(CN5CCOCC5)cc4)nn23)cc1,pIC50,7.43,JAK1
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4ccc(CN5CCOCC5)cc4)nn23)cc1,pIC50,7.43,JAK3
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4ccc(CN5CCS(=O)(=O)CC5)cc4)nn23)cc1,pIC50,9.18,JAK2
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4ccc(CN5CCS(=O)(=O)CC5)cc4)nn23)cc1,pIC50,7.58,JAK1
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4ccc(CN5CCS(=O)(=O)CC5)cc4)nn23)cc1,pIC50,7.58,JAK3
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4ccc(N5CCOCC5)cc4)nn23)cc1,pIC50,9.15,JAK2
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4ccc(N5CCOCC5)cc4)nn23)cc1,pIC50,7.75,JAK1
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4ccc(N5CCOCC5)cc4)nn23)cc1,pIC50,7.75,JAK3
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4ccc(OCCN5CCCC5)cc4)nn23)cc1,pIC50,8.68,JAK2
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4ccc(OCCN5CCCC5)cc4)nn23)cc1,pIC50,7.15,JAK1
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4ccc(OCCN5CCCC5)cc4)nn23)cc1,pIC50,7.15,JAK3
CS(=O)(=O)c1ccc(Nc2nc3cccc(-c4ccc(S(C)(=O)=O)cc4)n3n2)cc1,pIC50,8.85,JAK2
CS(=O)(=O)c1ccc(Nc2nc3cccc(-c4ccc(S(C)(=O)=O)cc4)n3n2)cc1,pIC50,7.16,JAK1
CS(=O)(=O)c1ccc(Nc2nc3cccc(-c4ccc(S(C)(=O)=O)cc4)n3n2)cc1,pIC50,7.16,JAK3
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4cccc(CN5CCOCC5)c4)nn23)cc1,pIC50,9.02,JAK2
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4cccc(CN5CCOCC5)c4)nn23)cc1,pIC50,7.28,JAK1
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4cccc(CN5CCOCC5)c4)nn23)cc1,pIC50,7.28,JAK3
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4cccc(CN5CCS(=O)(=O)CC5)c4)nn23)cc1,pIC50,9.26,JAK2
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4cccc(CN5CCS(=O)(=O)CC5)c4)nn23)cc1,pIC50,7.38,JAK1
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4cccc(CN5CCS(=O)(=O)CC5)c4)nn23)cc1,pIC50,7.38,JAK3
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4cccc(S(C)(=O)=O)c4)nn23)cc1,pIC50,8.03,JAK2
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4cccc(S(C)(=O)=O)c4)nn23)cc1,pIC50,6.14,JAK1
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4cccc(S(C)(=O)=O)c4)nn23)cc1,pIC50,6.14,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(CN5CCOCC5)cc4)nc23)cc1,pIC50,8.66,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(CN5CCOCC5)cc4)nc23)cc1,pIC50,7.17,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(CN5CCOCC5)cc4)nc23)cc1,pIC50,7.17,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(CN5CCS(=O)(=O)CC5)cc4)nc23)cc1,pIC50,9.12,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(CN5CCS(=O)(=O)CC5)cc4)nc23)cc1,pIC50,7.52,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(CN5CCS(=O)(=O)CC5)cc4)nc23)cc1,pIC50,7.52,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCC(N6CCOCC6)CC5)cc4)nc23)cc1,pIC50,7.23,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCC(N6CCOCC6)CC5)cc4)nc23)cc1,pIC50,7.23,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCCCC5)cc4)nc23)cc1,pIC50,9.22,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCCCC5)cc4)nc23)cc1,pIC50,7.57,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCCCC5)cc4)nc23)cc1,pIC50,7.57,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)cc1,pIC50,9.05,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)cc1,pIC50,7.77,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)cc1,pIC50,7.77,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(OCCN5CCCC5)cc4)nc23)cc1,pIC50,9,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(OCCN5CCCC5)cc4)nc23)cc1,pIC50,7.39,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(OCCN5CCCC5)cc4)nc23)cc1,pIC50,7.39,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(OCCN5CCOCC5)cc4)nc23)cc1,pIC50,8.89,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(OCCN5CCOCC5)cc4)nc23)cc1,pIC50,7.41,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(OCCN5CCOCC5)cc4)nc23)cc1,pIC50,7.41,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc4)nc23)cc1,pIC50,6.97,JAK2
CS(=O)(=O)c1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,pIC50,8.89,JAK2
CS(=O)(=O)c1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,pIC50,7.09,JAK1
CS(=O)(=O)c1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,pIC50,7.09,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc5c(c4)CCC(N4CCOCC4)CC5)nc23)cc1,pIC50,8.81,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc5c(c4)CCC(N4CCOCC4)CC5)nc23)cc1,pIC50,7.37,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc5c(c4)CCC(N4CCOCC4)CC5)nc23)cc1,pIC50,7.37,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(C5CCN(CC(N)=O)CC5)c4)nc23)cc1,pIC50,9.39,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(C5CCN(CC(N)=O)CC5)c4)nc23)cc1,pIC50,7.69,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(C5CCN(CC(N)=O)CC5)c4)nc23)cc1,pIC50,7.69,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(C5CCN(CC(N)=O)CC5O)c4)nc23)cc1,pIC50,9.26,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(C5CCN(CC(N)=O)CC5O)c4)nc23)cc1,pIC50,7.88,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(C5CCN(CC(N)=O)CC5O)c4)nc23)cc1,pIC50,7.88,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(C5CCNCC5)c4)nc23)cc1,pIC50,7.42,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(C5CCNCC5)c4)nc23)cc1,pIC50,7.42,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(C5CCNCC5O)c4)nc23)cc1,pIC50,8.84,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(C5CCNCC5O)c4)nc23)cc1,pIC50,7.23,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(C5CCNCC5O)c4)nc23)cc1,pIC50,7.23,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(CN5CCOCC5)c4)nc23)cc1,pIC50,9.22,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(CN5CCOCC5)c4)nc23)cc1,pIC50,7.83,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(CN5CCOCC5)c4)nc23)cc1,pIC50,7.83,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(CN5CCS(=O)(=O)CC5)c4)nc23)cc1,pIC50,9.19,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(CN5CCS(=O)(=O)CC5)c4)nc23)cc1,pIC50,7.41,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(CN5CCS(=O)(=O)CC5)c4)nc23)cc1,pIC50,7.41,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,pIC50,8.96,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,pIC50,7.32,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,pIC50,7.32,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CC(N)=O)CC5)c4)nc23)cc1,pIC50,9.19,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CC(N)=O)CC5)c4)nc23)cc1,pIC50,7.54,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CC(N)=O)CC5)c4)nc23)cc1,pIC50,7.54,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CCCF)CC5)c4)nc23)cc1,pIC50,8.31,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CCCF)CC5)c4)nc23)cc1,pIC50,6.78,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CCCF)CC5)c4)nc23)cc1,pIC50,6.78,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CCO)CC5)c4)nc23)cc1,pIC50,8.63,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CCO)CC5)c4)nc23)cc1,pIC50,6.77,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CCO)CC5)c4)nc23)cc1,pIC50,6.77,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCNCC5)c4)nc23)cc1,pIC50,9.01,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCNCC5)c4)nc23)cc1,pIC50,7.28,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCNCC5)c4)nc23)cc1,pIC50,7.28,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCOCC5)c4)nc23)cc1,pIC50,9.4,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCOCC5)c4)nc23)cc1,pIC50,7.51,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCOCC5)c4)nc23)cc1,pIC50,7.51,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(S(C)(=O)=O)c4)nc23)cc1,pIC50,8.25,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(S(C)(=O)=O)c4)nc23)cc1,pIC50,6.22,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(S(C)(=O)=O)c4)nc23)cc1,pIC50,6.22,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccccc4)nc23)cc1,pIC50,8.82,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccccc4)nc23)cc1,pIC50,7.02,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccccc4)nc23)cc1,pIC50,7.02,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cnn(C5CCNCC5)c4)nc23)cc1,pIC50,9.15,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cnn(C5CCNCC5)c4)nc23)cc1,pIC50,7.22,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cnn(C5CCNCC5)c4)nc23)cc1,pIC50,7.22,JAK3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cnn(CCN5CCCC5)c4)nc23)cc1,pIC50,7.86,JAK2
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cnn(CCN5CCCC5)c4)nc23)cc1,pIC50,6.32,JAK1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cnn(CCN5CCCC5)c4)nc23)cc1,pIC50,6.32,JAK3
CS(=O)(=O)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1F,pIC50,8,JAK2
CS(=O)(=O)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cc1F,pIC50,8.7,JAK1
CS(=O)(=O)c1ccc2c(c1)CCN2CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.42,JAK2
CS(=O)(=O)c1ccc2c(c1)CCN2CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.96,JAK1
CS(=O)(=O)c1ccc2c(c1)CCN2CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.42,TYK2
CS(=O)(=O)c1ccc2c(c1)CCN2CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.21,JAK3
CS(=O)(=O)c1cccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)c1,pIC50,9.28,JAK2
CS(=O)(=O)c1cccc(-c2cccc3nc(Nc4ccc(CN5CCOCC5)cc4)nn23)c1,pIC50,8.31,JAK2
CS(=O)(=O)c1cccc(-c2cccc3nc(Nc4ccc(CN5CCOCC5)cc4)nn23)c1,pIC50,6.98,JAK1
CS(=O)(=O)c1cccc(-c2cccc3nc(Nc4ccc(CN5CCOCC5)cc4)nn23)c1,pIC50,6.98,JAK3
CS(=O)(=O)c1cccc(-c2cccc3nc(Nc4ccc(N5CCOCC5)cc4)nn23)c1,pIC50,8.49,JAK2
CS(=O)(=O)c1cccc(-c2cccc3nc(Nc4ccc(N5CCOCC5)cc4)nn23)c1,pIC50,7.28,JAK1
CS(=O)(=O)c1cccc(-c2cccc3nc(Nc4ccc(N5CCOCC5)cc4)nn23)c1,pIC50,7.28,JAK3
CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)c1,pIC50,8.07,JAK2
CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)c1,pIC50,6.38,JAK1
CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)c1,pIC50,6.38,JAK3
CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccc(OCCN5CCCC5)cc4)nc23)c1,pIC50,8.52,JAK2
CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccc(OCCN5CCCC5)cc4)nc23)c1,pIC50,6.95,JAK1
CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccc(OCCN5CCCC5)cc4)nc23)c1,pIC50,6.95,JAK3
CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4cccc(N5CCOCC5)c4)nc23)c1,pIC50,8.25,JAK2
CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4cccc(N5CCOCC5)c4)nc23)c1,pIC50,6.74,JAK1
CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4cccc(N5CCOCC5)c4)nc23)c1,pIC50,6.74,JAK3
CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccccc4)nc23)c1,pIC50,8.1,JAK2
CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccccc4)nc23)c1,pIC50,6.32,JAK1
CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccccc4)nc23)c1,pIC50,6.32,JAK3
CS(=O)(=O)c1ccccc1CNc1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12,pIC50,7.82,JAK2
CS(=O)(=O)c1ccccc1CNc1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12,pIC50,6.71,JAK1
CS(=O)(=O)c1ccccc1CNc1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12,pIC50,6.71,JAK3
CS(=O)(=O)c1ccccc1Nc1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12,pIC50,7.84,JAK2
CS(=O)(=O)c1ccccc1Nc1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12,pIC50,6.62,JAK1
CS(=O)(=O)c1ccccc1Nc1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12,pIC50,6.62,JAK3
CS(=O)c1ccc(Nc2nn(C(CC#N)C3CC3)cc2C(N)=O)cc1,pIC50,7.89,JAK2
CS(=O)c1ccc(Nc2nn(C(CC#N)C3CC3)cc2C(N)=O)cc1,pIC50,9,JAK1
CSCCCN1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,pIC50,6.62,JAK2
CSCCCN1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,pIC50,7.92,JAK1
CSCCN1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,9.29,JAK2
CSCCN1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,9.6,JAK1
CSCCNCCn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1,pKi,9.49,JAK2
CSCCNCCn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1,pKi,9.4,JAK1
CSCCOC(=O)CNCCn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1,pKi,8.89,JAK2
